语料ID,语料,人工领域,人工意图,人工领域ID,人工意图ID,人工标注,人工槽位,匹配模式,平台领域,平台意图,平台领域ID,平台意图ID,平台标注,平台槽位,Domain Score,Intent Score,Pattern Score,GUID
1363673937072807936,找下中国首都在哪儿,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,找下<country>中国</country>首都在哪儿,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""中国"", ""name"": ""country"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,找下中国首都在哪儿,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_5c1dd75ac8964ee392e63809659f8f22
1363673936909230080,帮我找找中国首都叫什么名字,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,帮我找找<country>中国</country>首都叫什么名字,"[{""origin_value"": """", ""origin_offset"": 4, ""value"": ""中国"", ""name"": ""country"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,帮我找找中国首都叫什么名字,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_e3a9993ca32a4ada9099d5470c86cf47
1363673936816955392,帮我找下中国的首都是哪儿,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,帮我找下<country>中国</country>的首都是哪儿,"[{""origin_value"": """", ""origin_offset"": 4, ""value"": ""中国"", ""name"": ""country"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,帮我找下中国的首都是哪儿,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_ccc71176dec84366b6843754c81ef199
1363673936607240192,找找北京的首都在哪里,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,找找<capital>北京</capital>的首都在哪里,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""北京"", ""name"": ""capital"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,找找北京的首都在哪里,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_d7c1cb8dc76c43519547002cd52ddc6c
1363673936468828160,查下中国首都是什么地方,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,查下<country>中国</country>首都是什么地方,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""中国"", ""name"": ""country"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,查下中国首都是什么地方,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_b7240eb40ae74bea83bc5a78b49ec4cd
1363673936301056000,帮我找一下北京首都是什么,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,帮我找一下<capital>北京</capital>首都是什么,"[{""origin_value"": """", ""origin_offset"": 5, ""value"": ""北京"", ""name"": ""capital"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,帮我找一下北京首都是什么,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_ceb6ab4fb0694cde8343a5517c45e1fa
1363673936129089536,新加坡是哪个国家的首都,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,<capital>新加坡</capital>是哪个国家的首都,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""新加坡"", ""name"": ""capital"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,新加坡是哪个国家的首都,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_9d9c575c30954980910a9b9cb044127c
1363673935961317376,找找中国的首都叫啥,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,找找<country>中国</country>的首都叫啥,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""中国"", ""name"": ""country"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,找找中国的首都叫啥,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_fa7e83df62ff4dc99b356cc43d627d34
1363673935814516736,迪拜的首都是什么城市,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,<country>迪拜</country>的首都是什么城市,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""迪拜"", ""name"": ""country"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,迪拜的首都是什么城市,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_aca93c40abff446ea54d12f6143ebb85
1363673935713853440,帮我查一下北京是否为中国的首都,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,帮我查一下<capital>北京</capital>是否为<country>中国</country>的首都,"[{""origin_value"": """", ""origin_offset"": 5, ""value"": ""北京"", ""name"": ""capital"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 10, ""value"": ""中国"", ""name"": ""country"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,帮我查一下北京是否为中国的首都,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_131e6664a7184fa1ad39bce1d44f74d0
1363673935525109760,帮我查一下北京的首都是哪个地方,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,帮我查一下<capital>北京</capital>的首都是哪个地方,"[{""origin_value"": """", ""origin_offset"": 5, ""value"": ""北京"", ""name"": ""capital"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,帮我查一下北京的首都是哪个地方,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_b76cb2f272cc42b6822481c9ec22cc10
1363673935378309120,帮我找一下北京首都在哪个地方,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,帮我找一下<capital>北京</capital>首都在哪个地方,"[{""origin_value"": """", ""origin_offset"": 5, ""value"": ""北京"", ""name"": ""capital"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,帮我找一下北京首都在哪个地方,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_5d109317979942bbbaa853cfa986773d
1363673935223119872,查查中国首都在哪个地方,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,查查<country>中国</country>首都在哪个地方,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""中国"", ""name"": ""country"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,查查中国首都在哪个地方,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_e0e28296afc142bb85a4d95131f6853c
1363673935009210368,帮我查下堪培拉是啥地方首都,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,帮我查下<capital>堪培拉</capital>是啥地方首都,"[{""origin_value"": """", ""origin_offset"": 4, ""value"": ""堪培拉"", ""name"": ""capital"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,帮我查下堪培拉是啥地方首都,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_8ee59d5c8ab74323b1c85ac1f5a36f53
1363673934858215424,查查中国的首都是叫北京吗,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,查查<country>中国</country>的首都是叫<capital>北京</capital>吗,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""中国"", ""name"": ""country"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 9, ""value"": ""北京"", ""name"": ""capital"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,查查中国的首都是叫北京吗,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_e5b986204bd64c348a007f5ce67b00cf
1363673934736580608,告诉我中国的首都是不是北京呢,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,告诉我<country>中国</country>的首都是不是<capital>北京</capital>呢,"[{""origin_value"": """", ""origin_offset"": 3, ""value"": ""中国"", ""name"": ""country"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 11, ""value"": ""北京"", ""name"": ""capital"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,告诉我中国的首都是不是北京呢,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_5f3e1cd83b11481081e4f3db3dd64fec
1363673934585585664,找下中国的首都在哪个地方,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,找下<country>中国</country>的首都在哪个地方,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""中国"", ""name"": ""country"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,找下中国的首都在哪个地方,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_9371a826f35142c492b140ef99f54ff6
1363673934438785024,帮我查一下北京的首都是什么地方,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,帮我查一下<capital>北京</capital>的首都是什么地方,"[{""origin_value"": """", ""origin_offset"": 5, ""value"": ""北京"", ""name"": ""capital"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,帮我查一下北京的首都是什么地方,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_619839b8b5064e558e22350a6d8b1c32
1363673934325538816,帮我查查中国的首都叫什么名字,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,帮我查查<country>中国</country>的首都叫什么名字,"[{""origin_value"": """", ""origin_offset"": 4, ""value"": ""中国"", ""name"": ""country"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,帮我查查中国的首都叫什么名字,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_f195299519a1483abda968f643178dca
1363673934203904000,查一下堪培拉是哪里的首都,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,查一下<capital>堪培拉</capital>是哪里的首都,"[{""origin_value"": """", ""origin_offset"": 3, ""value"": ""堪培拉"", ""name"": ""capital"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,查一下堪培拉是哪里的首都,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_2f7ef508ce40422da6d9f7b1dced5a68
1363673934027743232,帮我找一下北京的首都是哪里,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,帮我找一下<capital>北京</capital>的首都是哪里,"[{""origin_value"": """", ""origin_offset"": 5, ""value"": ""北京"", ""name"": ""capital"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,帮我找一下北京的首都是哪里,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_c4c12b7ad9e447378c396069612a6a00
1363673933838999552,帮我查一下堪培拉是哪里的首都,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,帮我查一下<capital>堪培拉</capital>是哪里的首都,"[{""origin_value"": """", ""origin_offset"": 5, ""value"": ""堪培拉"", ""name"": ""capital"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,帮我查一下堪培拉是哪里的首都,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_c50fa41d090248a58194488b65795f4f
1363673933708976128,加拿大的首都在哪里报名,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,<country>加拿大</country>的首都在哪里报名,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""加拿大"", ""name"": ""country"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,加拿大的首都在哪里报名,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_e77b0311ec584fc6ab5a4f3e1fec79c6
1363673933532815360,帮我找一下中国首都是什么名字,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,帮我找一下<country>中国</country>首都是什么名字,"[{""origin_value"": """", ""origin_offset"": 5, ""value"": ""中国"", ""name"": ""country"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,帮我找一下中国首都是什么名字,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_98f9448d080b4fc68181075c04daa663
1363673933352460288,查下中国的首都在哪里,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,查下<country>中国</country>的首都在哪里,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""中国"", ""name"": ""country"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,查下中国的首都在哪里,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_9b8932e208984d9db04296f24c7fc800
1363673933230825472,告诉我北京的首都是哪儿,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,告诉我<capital>北京</capital>的首都是哪儿,"[{""origin_value"": """", ""origin_offset"": 3, ""value"": ""北京"", ""name"": ""capital"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,告诉我北京的首都是哪儿,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_c8bb7dbb5f2a44c9a64e489474c2dc64
1363673933025304576,帮我查查澳大利亚是哪个国家首都,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,帮我查查<country>澳大利亚</country>是哪个国家首都,"[{""origin_value"": """", ""origin_offset"": 4, ""value"": ""澳大利亚"", ""name"": ""country"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,帮我查查澳大利亚是哪个国家首都,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_22ae5808bd2643269c67021e5bb6be9b
1363673932811395072,荷兰的首都叫了啊,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,<country>荷兰</country>的首都叫了啊,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""荷兰"", ""name"": ""country"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,荷兰的首都叫了啊,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_544cc3a5700247d48839329e2e6ed94b
1363673932589096960,帮我查一下中国首都在啥地方,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,帮我查一下<country>中国</country>首都在啥地方,"[{""origin_value"": """", ""origin_offset"": 5, ""value"": ""中国"", ""name"": ""country"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,帮我查一下中国首都在啥地方,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_ef15faff35f1413ab1f94c02e237331e
1363673932433907712,查下北京的首都是什么,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,查下<capital>北京</capital>的首都是什么,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""北京"", ""name"": ""capital"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,查下北京的首都是什么,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_210b0e60c2cb4e28a1bdbc42372e670f
1363673932299689984,美国的首都是哪,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,<country>美国</country>的首都是哪,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""美国"", ""name"": ""country"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,美国的首都是哪,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_719cf25176e04e50b27efab5df01c667
1363673932094169088,帮我查查北京首都是哪里,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,帮我查查<capital>北京</capital>首都是哪里,"[{""origin_value"": """", ""origin_offset"": 4, ""value"": ""北京"", ""name"": ""capital"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,帮我查查北京首都是哪里,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_1247e8f25dfd46a3ae44e6212d766864
1363673931934785536,中国是北京的首都吗,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,<country>中国</country>是<capital>北京</capital>的首都吗,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""中国"", ""name"": ""country"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 3, ""value"": ""北京"", ""name"": ""capital"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,中国是北京的首都吗,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_c72c526a67c3450da1f67493bb4bb4ff
1363673931808956416,查下堪培拉是什么国家的首都,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,查下<capital>堪培拉</capital>是什么国家的首都,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""堪培拉"", ""name"": ""capital"", ""entity_source"": 0}]",帮我找下堪培拉是什么国家首都,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,查下<capital>堪培拉</capital>是什么国家的首都,"[{""origin_value"": ""堪培拉"", ""origin_offset"": 2, ""value"": ""堪培拉"", ""name"": ""capital"", ""entity_source"": 1}]",0.0,0.0,0.7142857313156128,11576_auto_test_aie_bvt_guid_ec4599a1772a489ebf97473e1e2d41bd
1363673931649572864,我想知道中国的首都是哪里,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,我想知道<country>中国</country>的首都是哪里,"[{""origin_value"": """", ""origin_offset"": 4, ""value"": ""中国"", ""name"": ""country"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,我想知道中国的首都是哪里,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_a826ca1d8c9845a69b8e67f67387f473
1363673931494383616,找找中国的首都是哪里,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,找找<country>中国</country>的首都是哪里,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""中国"", ""name"": ""country"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,找找中国的首都是哪里,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_809726568c104c9e980cfebfb6778f3f
1363673931339194368,帮我找下中国的首都在啥地方,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,帮我找下<country>中国</country>的首都在啥地方,"[{""origin_value"": """", ""origin_offset"": 4, ""value"": ""中国"", ""name"": ""country"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,帮我找下中国的首都在啥地方,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_381ac5165ce44a00988be255a35a2129
1363673931133673472,查一下北京的首都是啥地方,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,查一下<capital>北京</capital>的首都是啥地方,"[{""origin_value"": """", ""origin_offset"": 3, ""value"": ""北京"", ""name"": ""capital"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,查一下北京的首都是啥地方,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_dd3b0c74b89643c68ddb21b182900cc3
1363673930974289920,帮我查一下中国的首都叫北京吗,shoudu_5-1363011111425675264,search_capital,1363011111425675264,1363011184976945152,帮我查一下<country>中国</country>的首都叫<capital>北京</capital>吗,"[{""origin_value"": """", ""origin_offset"": 5, ""value"": ""中国"", ""name"": ""country"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 11, ""value"": ""北京"", ""name"": ""capital"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,帮我查一下中国的首都叫北京吗,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_abe187a556ad4cf1917dcf7e95224788
1363673930819100672,脸被火烧伤后怎么处理,jibing_5-1362964556333105152,qa_firstaid_treatment,1362964556333105152,1362964658460221440,<organ>脸</organ>被火<disease>烧伤</disease>后怎么处理,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""脸"", ""name"": ""organ"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 3, ""value"": ""烧伤"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,脸被火烧伤后怎么处理,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_2526ede8c46643b89ddfa653998501a8
1363673930634551296,治发烧的偏方,jibing_5-1362964556333105152,qa_firstaid_treatment,1362964556333105152,1362964658460221440,治<disease>发烧</disease>的偏方,"[{""origin_value"": """", ""origin_offset"": 1, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,治发烧的偏方,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_ea87c667c5184406af150181c5be0c15
1363673930508722176,手脚冻伤了怎么治疗,jibing_5-1362964556333105152,qa_firstaid_treatment,1362964556333105152,1362964658460221440,<organ>手脚</organ><disease>冻伤</disease>了怎么治疗,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""手脚"", ""name"": ""organ"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""冻伤"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,手脚冻伤了怎么治疗,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_6162a22d6bb048dfae1e4a6790ef2752
1363673930311589888,痛风能根治吗,jibing_5-1362964556333105152,qa_firstaid_treatment,1362964556333105152,1362964658460221440,<disease>痛风</disease>能根治吗,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""痛风"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,痛风能根治吗,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_e9cd0cba49934d57a1abc8c5fb508c8d
1363673930143817728,支气管反复发烧怎么办,jibing_5-1362964556333105152,qa_firstaid_treatment,1362964556333105152,1362964658460221440,支气管反复<disease>发烧</disease>怎么办,"[{""origin_value"": """", ""origin_offset"": 5, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,支气管反复发烧怎么办,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_7ac5bd0e5fd242cca3c96beca994d616
1363673929967656960,宝宝咳嗽白细胞2万不发烧,jibing_5-1362964556333105152,qa_firstaid_treatment,1362964556333105152,1362964658460221440,<people>宝宝</people>咳嗽白细胞2万不<disease>发烧</disease>,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""宝宝"", ""name"": ""people"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 10, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,宝宝咳嗽白细胞2万不发烧,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_5c57d1489b46456ba648830549bf4fcb
1363673929791496192,耳鸣的治疗方法,jibing_5-1362964556333105152,qa_firstaid_treatment,1362964556333105152,1362964658460221440,<disease>耳鸣</disease>的治疗方法,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""耳鸣"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,耳鸣的治疗方法,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_d8412ffb017a4cb4b2c0f8a9bbff61c7
1363673929619529728,治哮喘的偏方,jibing_5-1362964556333105152,qa_firstaid_treatment,1362964556333105152,1362964658460221440,治<disease>哮喘</disease>的偏方,"[{""origin_value"": """", ""origin_offset"": 1, ""value"": ""哮喘"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,治哮喘的偏方,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_a8fd2a27edd14d7e8a2f543d49c84ef8
1363673929451757568,宝宝又吐又拉还发烧怎么办,jibing_5-1362964556333105152,qa_firstaid_treatment,1362964556333105152,1362964658460221440,<people>宝宝</people>又吐又拉还<disease>发烧</disease>怎么办,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""宝宝"", ""name"": ""people"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 7, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,宝宝又吐又拉还发烧怎么办,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_eab8dd56c7ad4c209987bb06f89a8d36
1363673929292374016,治疗耳鸣偏方大全,jibing_5-1362964556333105152,qa_firstaid_treatment,1362964556333105152,1362964658460221440,治疗<disease>耳鸣</disease>偏方大全,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""耳鸣"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,治疗耳鸣偏方大全,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_11b783a6afc94ba6afe941228f7681cb
1363673929116213248,痛风秘方治一个好一个,jibing_5-1362964556333105152,qa_firstaid_treatment,1362964556333105152,1362964658460221440,<disease>痛风</disease>秘方治一个好一个,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""痛风"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,痛风秘方治一个好一个,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_97111827db044eff8e443639b213ce20
1363673928902303744,儿童发烧了怎么办如何退烧,jibing_5-1362964556333105152,qa_firstaid_treatment,1362964556333105152,1362964658460221440,<people>儿童</people><disease>发烧</disease>了怎么办如何退烧,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""儿童"", ""name"": ""people"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,儿童发烧了怎么办如何退烧,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_63f029d97612439b8754b5e636ffea83
1363673928742920192,宝宝晚上发烧,jibing_5-1362964556333105152,qa_firstaid_treatment,1362964556333105152,1362964658460221440,<people>宝宝</people>晚上<disease>发烧</disease>,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""宝宝"", ""name"": ""people"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,宝宝晚上发烧,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_e94a9ccf951a4cbda04f60eae46a5b20
1363673928591925248,冬天宝宝发烧怎么散热,jibing_5-1362964556333105152,qa_firstaid_treatment,1362964556333105152,1362964658460221440,冬天<people>宝宝</people><disease>发烧</disease>怎么散热,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""宝宝"", ""name"": ""people"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,冬天宝宝发烧怎么散热,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_6ba66c47863640c184ee0d475ccfc894
1363673928440930304,发烧浑身关节疼怎么办,jibing_5-1362964556333105152,qa_firstaid_treatment,1362964556333105152,1362964658460221440,<disease>发烧</disease>浑身关节疼怎么办,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,发烧浑身关节疼怎么办,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_b6ae1321e0f64eb5a65074e6191104ac
1363673928247992320,开水烧伤红、疼怎么处理好的快,jibing_5-1362964556333105152,qa_firstaid_treatment,1362964556333105152,1362964658460221440,开水<disease>烧伤</disease>红、疼怎么处理好的快,"[{""origin_value"": """", ""origin_offset"": 2, ""value"": ""烧伤"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,开水烧伤红、疼怎么处理好的快,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_c10bfa857ac847718c3c47a2989cbf3d
1363673928055054336,小孩咳嗽高烧不退怎么办,jibing_5-1362964556333105152,qa_firstaid_treatment,1362964556333105152,1362964658460221440,<people>小孩</people>咳嗽<disease>高烧</disease>不退怎么办,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""小孩"", ""name"": ""people"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""高烧"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,小孩咳嗽高烧不退怎么办,[],0.0,0.0,0.0,11576_auto_test_aie_bvt_guid_d062eb3e803e4c39b58c918de6f0d564
