语料ID,语料,人工领域,人工意图,人工领域ID,人工意图ID,人工标注,人工槽位,匹配模式,平台领域,平台意图,平台领域ID,平台意图ID,平台标注,平台槽位,Domain Score,Intent Score,Pattern Score,GUID
1363674110117195776,发烧捂出汗后怎么处理,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<disease>发烧</disease>捂出汗后怎么处理,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 0}]",,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<disease>发烧</disease>捂出汗后怎么处理,"[{""origin_value"": ""发烧"", ""origin_offset"": 0, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 1}]",0.7834581732749939,0.7834581732749939,0.0,11575_auto_test_aie_bvt_guid_491f4feed7bf47b4b360480aed2b7cd2
1363674109936840704,小孩积食发烧怎么推拿,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>小孩</people>积食<disease>发烧</disease>怎么推拿,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""小孩"", ""name"": ""people"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,小孩积食发烧怎么推拿,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_ca13daed4f454017ac17adccb9890a18
1363674109785845760,宝宝反复晚上发烧四天了,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>宝宝</people>反复晚上<disease>发烧</disease>四天了,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""宝宝"", ""name"": ""people"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 6, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 0}]",,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>宝宝</people>反复晚上<disease>发烧</disease>四天了,"[{""origin_value"": ""发烧"", ""origin_offset"": 6, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 1}, {""origin_value"": ""宝宝"", ""origin_offset"": 0, ""value"": ""宝宝"", ""name"": ""people"", ""entity_source"": 1}]",0.9698411822319031,0.9698411822319031,0.0,11575_auto_test_aie_bvt_guid_2dc0b35b9f8244ec915fe366dfa8e3d9
1363674109571936256,耳鸣越来越响越来越尖,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<disease>耳鸣</disease>越来越响越来越尖,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""耳鸣"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,耳鸣越来越响越来越尖,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_3782a7af807a4a81b89e7ac94b955fba
1363674109454495744,岔气了怎么快速治偏方,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<disease>岔气</disease>了怎么快速治偏方,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""岔气"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,岔气了怎么快速治偏方,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_7288969114334025abdc520f9ef8433a
1363674109374803968,快速处理中暑的方法,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,快速处理<disease>中暑</disease>的方法,"[{""origin_value"": """", ""origin_offset"": 4, ""value"": ""中暑"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,快速处理中暑的方法,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_68094363e8be40afaa2c10e3cfb005fa
1363674109186060288,挠骨小头骨折,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<organ>挠骨</organ>小头<disease>骨折</disease>,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""挠骨"", ""name"": ""organ"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""骨折"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,挠骨小头骨折,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_cfaf9f05c5544ad188c040c86ce41a32
1363674109001510912,小孩发烧喂退烧药不出汗,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>小孩</people><disease>发烧</disease>喂退烧药不出汗,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""小孩"", ""name"": ""people"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 0}]",,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>小孩</people><disease>发烧</disease>喂退烧药不出汗,"[{""origin_value"": ""发烧"", ""origin_offset"": 2, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 1}, {""origin_value"": ""小孩"", ""origin_offset"": 0, ""value"": ""小孩"", ""name"": ""people"", ""entity_source"": 1}]",0.5834349393844604,0.5834349393844604,0.0,11575_auto_test_aie_bvt_guid_e52a57571b6a4f1f92ea2ba20a681f88
1363674108825350144,幼儿扁桃体化脓发高烧,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>幼儿</people>扁桃体化脓发<disease>高烧</disease>,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""幼儿"", ""name"": ""people"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 8, ""value"": ""高烧"", ""name"": ""disease"", ""entity_source"": 0}]",,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>幼儿</people>扁桃体化脓发<disease>高烧</disease>,"[{""origin_value"": ""高烧"", ""origin_offset"": 8, ""value"": ""高烧"", ""name"": ""disease"", ""entity_source"": 1}, {""origin_value"": ""幼儿"", ""origin_offset"": 0, ""value"": ""幼儿"", ""name"": ""people"", ""entity_source"": 1}]",0.7285270094871521,0.7285270094871521,0.0,11575_auto_test_aie_bvt_guid_cbe3248999fd43f5898c728bc494e840
1363674108691132416,头痛怎么办,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<disease>头痛</disease>怎么办,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""头痛"", ""name"": ""disease"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,头痛怎么办,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_2f6d4fcce02541f7a6b04ae9c9fe64fc
1363674108540137472,小孩发烧，手上有小豆,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>小孩</people><disease>发烧</disease>，手上有小豆,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""小孩"", ""name"": ""people"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 0}]",,jibing_50-1362964399281672192,qa_firstaid_treatment,1362964399281672192,1362964507620454400,<people>小孩</people><disease>发烧</disease>，手上有小豆,"[{""origin_value"": ""发烧"", ""origin_offset"": 2, ""value"": ""发烧"", ""name"": ""disease"", ""entity_source"": 1}, {""origin_value"": ""小孩"", ""origin_offset"": 0, ""value"": ""小孩"", ""name"": ""people"", ""entity_source"": 1}]",0.6331269145011902,0.6331269145011902,0.0,11575_auto_test_aie_bvt_guid_c9c42bde53664316beae31709410d34e
1363674108338810880,查一下下个月铸造吉日,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,查一下<datetime>下个月</datetime><item>铸造</item><suit>吉日</suit>,"[{""origin_value"": """", ""origin_offset"": 3, ""value"": ""下个月"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 6, ""value"": ""铸造"", ""name"": ""item"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 8, ""value"": ""吉日"", ""name"": ""suit"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,查一下下个月铸造吉日,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_bd9e45122c97442a8c47cb08f90598e4
1363674108225564672,今天适合动土否,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,<datetime>今天</datetime><suit>适合</suit><item>动土</item>否,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""适合"", ""name"": ""suit"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""动土"", ""name"": ""item"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,今天适合动土否,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_66f038063338476aa58d15c56ffb543d
1363674108066181120,今天适合搬家吗,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,<datetime>今天</datetime><suit>适合</suit><item>搬家</item>吗,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""适合"", ""name"": ""suit"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""搬家"", ""name"": ""item"", ""entity_source"": 0}]",[datetime][suit][item]吗？,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,<datetime>今天</datetime><suit>适合</suit><item>搬家</item>吗,"[{""origin_value"": ""今天"", ""origin_offset"": 0, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": """"}, {""origin_value"": ""搬家"", ""origin_offset"": 4, ""value"": ""搬家"", ""name"": ""item"", ""entity_source"": 1}, {""origin_value"": ""适合"", ""origin_offset"": 2, ""value"": ""适合"", ""name"": ""suit"", ""entity_source"": 1}]",0.0,0.0,0.8628571033477783,11575_auto_test_aie_bvt_guid_a22086994538400aa573d07bc6a474ef
1363674107957129216,明天适合安葬吗,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,<datetime>明天</datetime><suit>适合</suit><item>安葬</item>吗,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""明天"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""适合"", ""name"": ""suit"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""安葬"", ""name"": ""item"", ""entity_source"": 0}]",[datetime][suit][item]吗？,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,<datetime>明天</datetime><suit>适合</suit><item>安葬</item>吗,"[{""origin_value"": ""明天"", ""origin_offset"": 0, ""value"": ""明天"", ""name"": ""datetime"", ""entity_source"": """"}, {""origin_value"": ""安葬"", ""origin_offset"": 4, ""value"": ""安葬"", ""name"": ""item"", ""entity_source"": 1}, {""origin_value"": ""适合"", ""origin_offset"": 2, ""value"": ""适合"", ""name"": ""suit"", ""entity_source"": 1}]",0.0,0.0,0.8628571033477783,11575_auto_test_aie_bvt_guid_2309dccd538f4dde99bf6b53dd16533e
1363674107764191232,下个月初八有哪些禁忌,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,<datetime>下个月初八</datetime>有哪些<suit>禁忌</suit>,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""下个月初八"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 8, ""value"": ""禁忌"", ""name"": ""suit"", ""entity_source"": 0}]",[datetime]有哪些[suit],huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,<datetime>下个月初八</datetime>有哪些<suit>禁忌</suit>,"[{""origin_value"": ""下个月初八"", ""origin_offset"": 0, ""value"": ""下个月初八"", ""name"": ""datetime"", ""entity_source"": """"}, {""origin_value"": ""禁忌"", ""origin_offset"": 8, ""value"": ""禁忌"", ""name"": ""suit"", ""entity_source"": 1}]",0.0,0.0,0.8930000066757202,11575_auto_test_aie_bvt_guid_a1a6400805fb4720ae43bd2ee1d20618
1363674107197960192,下个月8号宜出行吗,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,<datetime>下个月8号</datetime><suit>宜</suit><item>出行</item>吗,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""下个月8号"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 5, ""value"": ""宜"", ""name"": ""suit"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 6, ""value"": ""出行"", ""name"": ""item"", ""entity_source"": 0}]",[datetime][suit][item]吗？,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,<datetime>下个月8号</datetime><suit>宜</suit><item>出行</item>吗,"[{""origin_value"": ""下个月8号"", ""origin_offset"": 0, ""value"": ""下个月8号"", ""name"": ""datetime"", ""entity_source"": """"}, {""origin_value"": ""出行"", ""origin_offset"": 6, ""value"": ""出行"", ""name"": ""item"", ""entity_source"": 1}, {""origin_value"": ""宜"", ""origin_offset"": 5, ""value"": ""宜"", ""name"": ""suit"", ""entity_source"": 1}]",0.0,0.0,0.861111044883728,11575_auto_test_aie_bvt_guid_7faffa1bf9b84b668963e962f2557822
1363674107076325376,明天宜嫁娶嘛,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,<datetime>明天</datetime><suit>宜</suit><item>嫁娶</item>嘛,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""明天"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""宜"", ""name"": ""suit"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 3, ""value"": ""嫁娶"", ""name"": ""item"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,明天宜嫁娶嘛,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_a5a73268155d407fb4f741668519ce5c
1363674106942107648,这月内应注意什么？,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,<datetime>这月内</datetime>应注意什么？,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""这月内"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,这月内应注意什么？,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_f523a7abb5f44432b80f6dee25f29120
1363674106807889920,告诉我今天不宜做什么,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,告诉我<datetime>今天</datetime><suit>不宜</suit>做什么,"[{""origin_value"": """", ""origin_offset"": 3, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 5, ""value"": ""不宜"", ""name"": ""suit"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,告诉我今天不宜做什么,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_cae66e8d5c4f4769935ff6b04625c861
1363674106665283584,告诉我今天运势会升迁吗,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,告诉我<datetime>今天</datetime>运势会升迁吗,"[{""origin_value"": """", ""origin_offset"": 3, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,告诉我今天运势会升迁吗,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_97ec7ffc76e64cb69e993f2790730876
1363674106518482944,今天禁忌做什么？,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,<datetime>今天</datetime><suit>禁忌</suit>做什么？,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""禁忌"", ""name"": ""suit"", ""entity_source"": 0}]",[datetime][suit]做什么,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,<datetime>今天</datetime><suit>禁忌</suit>做什么？,"[{""origin_value"": ""今天"", ""origin_offset"": 0, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": """"}, {""origin_value"": ""禁忌"", ""origin_offset"": 2, ""value"": ""禁忌"", ""name"": ""suit"", ""entity_source"": 1}]",0.0,0.0,0.9114286303520203,11575_auto_test_aie_bvt_guid_9cf31094f7234a94ac44df65b6aa757f
1363674106413625344,周五适合安葬？,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,<datetime>周五</datetime><suit>适合</suit><item>安葬</item>？,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""周五"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""适合"", ""name"": ""suit"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""安葬"", ""name"": ""item"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,周五适合安葬？,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_5329833289fa4ffbbd944642010cf961
1363674106275213312,下个星期可不可以出游,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,<datetime>下个星期</datetime><suit>可不可以</suit><item>出游</item>,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""下个星期"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""可不可以"", ""name"": ""suit"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 8, ""value"": ""出游"", ""name"": ""item"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,下个星期可不可以出游,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_1e1cd661fdcf4642b58dfe4a79d5a359
1363674106161967104,明天不宜做什么事？,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,<datetime>明天</datetime><suit>不宜</suit>做什么事？,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""明天"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""不宜"", ""name"": ""suit"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,明天不宜做什么事？,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_a3b2ca1262084e319965a51beed5be6e
1363674106006777856,明天是否诸事不宜？,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,<datetime>明天</datetime>是否<suit>诸事不宜</suit>？,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""明天"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""诸事不宜"", ""name"": ""suit"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,明天是否诸事不宜？,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_924a34418833412d9ed32b91b211ba86
1363674105872560128,下周三可以迁坟墓吗,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,<datetime>下周三</datetime><suit>可以</suit><item>迁坟墓</item>吗,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""下周三"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 3, ""value"": ""可以"", ""name"": ""suit"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 5, ""value"": ""迁坟墓"", ""name"": ""item"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,下周三可以迁坟墓吗,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_393126890de546428b906128b884e18b
1363674105734148096,本月12号适不适合农耕,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,<datetime>本月12号</datetime><suit>适不适合</suit><item>农耕</item>,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""本月12号"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 5, ""value"": ""适不适合"", ""name"": ""suit"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 9, ""value"": ""农耕"", ""name"": ""item"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,本月12号适不适合农耕,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_c9764b623c7e4341a84ec4553b344adf
1363674105591541760,明天适不适合祈福？,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,<datetime>明天</datetime><suit>适不适合</suit><item>祈福</item>？,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""明天"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""适不适合"", ""name"": ""suit"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 6, ""value"": ""祈福"", ""name"": ""item"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,明天适不适合祈福？,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_9a2371f1ac5042d2b1954b118a19aead
1363674105239220224,今天不适合做什么事,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,<datetime>今天</datetime><suit>不适合</suit>做什么事,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""不适合"", ""name"": ""suit"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,今天不适合做什么事,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_2e4d86028574474d82a8581ea660fa00
1363674105067253760,今天适合上坟吗,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,<datetime>今天</datetime><suit>适合</suit><item>上坟</item>吗,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""适合"", ""name"": ""suit"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""上坟"", ""name"": ""item"", ""entity_source"": 0}]",[datetime][suit][item]吗？,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,<datetime>今天</datetime><suit>适合</suit><item>上坟</item>吗,"[{""origin_value"": ""今天"", ""origin_offset"": 0, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": """"}, {""origin_value"": ""上坟"", ""origin_offset"": 4, ""value"": ""上坟"", ""name"": ""item"", ""entity_source"": 1}, {""origin_value"": ""适合"", ""origin_offset"": 2, ""value"": ""适合"", ""name"": ""suit"", ""entity_source"": 1}]",0.0,0.0,0.8628571033477783,11575_auto_test_aie_bvt_guid_102649e038e74f50bcc046e1ba3d07fc
1363674104941424640,今年财运如何,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,<datetime>今年</datetime>财运如何,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""今年"", ""name"": ""datetime"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,今年财运如何,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_af6b016a429444298c3679ca08b1d625
1363674104912064512,今天可以求医吗？,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,<datetime>今天</datetime><suit>可以</suit><item>求医</item>吗？,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""可以"", ""name"": ""suit"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 4, ""value"": ""求医"", ""name"": ""item"", ""entity_source"": 0}]",[datetime][suit][item]吗？,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,<datetime>今天</datetime><suit>可以</suit><item>求医</item>吗？,"[{""origin_value"": ""今天"", ""origin_offset"": 0, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": """"}, {""origin_value"": ""求医"", ""origin_offset"": 4, ""value"": ""求医"", ""name"": ""item"", ""entity_source"": 1}, {""origin_value"": ""可以"", ""origin_offset"": 2, ""value"": ""可以"", ""name"": ""suit"", ""entity_source"": 1}]",0.0,0.0,0.8628571033477783,11575_auto_test_aie_bvt_guid_0429fb26807c47f6a810325858496bb0
1363674104672989184,我想看看属猪今天的宜忌信息？,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,我想看看属<zodiac>猪</zodiac><datetime>今天</datetime>的<suit>宜忌</suit>信息？,"[{""origin_value"": """", ""origin_offset"": 5, ""value"": ""猪"", ""name"": ""zodiac"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 6, ""value"": ""今天"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 9, ""value"": ""宜忌"", ""name"": ""suit"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,我想看看属猪今天的宜忌信息？,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_f3e6707733db43daab09fdc5ea549e3f
1363674104530382848,这个月适合旅行吗？,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,<datetime>这个月</datetime><suit>适合</suit><item>旅行</item>吗？,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""这个月"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 3, ""value"": ""适合"", ""name"": ""suit"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 5, ""value"": ""旅行"", ""name"": ""item"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,这个月适合旅行吗？,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_c1f3b6a745064c5fb07374f65ba017f8
1363674104383582208,明天结婚怎么样？,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,<datetime>明天</datetime><item>结婚</item>怎么样？,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""明天"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 2, ""value"": ""结婚"", ""name"": ""item"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,明天结婚怎么样？,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_fa2159a47edb4613a62f04112486d507
1363674104253558784,周末有什么我不能做的么,huangli_50-1362949324646834176,search_almanac,1362949324646834176,1362949412613971968,<datetime>周末</datetime>有什么我<suit>不能</suit>做的么,"[{""origin_value"": """", ""origin_offset"": 0, ""value"": ""周末"", ""name"": ""datetime"", ""entity_source"": 0}, {""origin_value"": """", ""origin_offset"": 6, ""value"": ""不能"", ""name"": ""suit"", ""entity_source"": 0}]",,other_failed,other_failed,-1,-1,周末有什么我不能做的么,[],0.0,0.0,0.0,11575_auto_test_aie_bvt_guid_8e780d703c54463b87e130e41b53ca74
